"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/MI_stats_ont_material.MI_stats_ont_material","0","14","14","1","18.832722","0","16"
"/Game/Materials/MI_Stats_card.MI_Stats_card","0","18","18","1","21.255791","0","21"
"/Game/Materials/MI_stats_ont_material.MI_stats_ont_material","49","14","14","1","12.276617","0","25"
"/Game/Materials/MI_Stats_card.MI_Stats_card","49","18","18","1","15.425375","0","21"
